user,post,IntDegree
5266,195,14.8571
5266,303,14.8571
5266,16,11.4286
5266,34,12.6667
5266,59,12.5
5266,17,11.2
5266,88,17.0
5266,18,12.0
5266,37,13.2857
5266,38,12.3333
5266,117,15.25
5266,19,14.8333
5266,20,12.6667
5266,42,12.4286
5266,43,16.0
5266,22,14.8333
5266,66,13.7143
5266,23,10.75
5267,45,23.6667
5267,122,27.1667
5267,0,13.4286
5267,1,24.8333
5267,2,24.5
5267,46,17.6667
5267,129,23.8
5267,4,25.2
5267,5,20.6
5267,100,26.6667
5267,101,18.2222
5267,51,18.5
5267,73,20.8333
5267,6,23.5
5267,75,24.2
5267,139,19.6
5267,10,22.8571
5267,54,23.0
5267,224,22.8333
5267,409,23.875
5267,29,19.0
5267,81,21.0
5267,146,19.2
5267,13,23.6
5267,148,21.5
5267,14,27.0
5267,57,15.0
5267,110,17.3333
5267,16,16.4286
5267,34,14.3333
5267,199,24.0
5267,59,18.0
5267,17,18.8
5267,35,22.4
5267,88,23.2
5267,36,18.0
5267,37,19.5714
5267,38,13.6667
5267,39,20.6667
5267,117,23.5
5267,19,24.6667
5267,173,18.5
5267,20,16.5
5267,21,18.8
5267,42,17.7143
5267,43,27.5
5267,22,24.8333
5267,66,21.5714
5267,245,20.6667
5267,23,17.75
5267,181,15.0
5268,122,13.5
5268,1,13.0
5268,78,10.7143
5268,259,11.4
5268,29,11.1429
5268,32,10.75
5268,14,13.6667
5268,82,12.0
5268,84,12.8333
5268,34,7.6667
5268,59,9.6667
5268,36,10.5
5268,38,8.8333
5268,39,10.1111
5268,63,10.5
5268,20,9.8333
5268,41,13.6
5268,42,10.7143
5268,22,13.0
5268,66,11.7143
5270,45,19.6667
5270,122,22.0
5270,67,18.2
5270,2,21.5
5270,68,19.1667
5270,5,18.2
5270,100,23.6667
5270,101,16.6667
5270,73,18.5
5270,76,18.5
5270,78,14.5714
5270,9,18.8571
5270,28,17.5
5270,259,21.8
5270,224,16.8333
5270,409,18.0
5270,29,17.4286
5270,146,16.4
5270,107,18.1429
5270,13,20.4
5270,14,20.5
5270,33,14.8
5270,82,20.3333
5270,15,18.0
5270,195,17.0
5270,84,19.0
5270,303,17.0
5270,199,18.4286
5270,17,17.6
5270,88,18.2
5270,36,16.5
5270,37,16.1429
5270,39,17.5556
5270,117,20.5
5270,63,16.5
5270,20,11.5
5270,41,21.4
5270,42,16.1429
5270,66,16.1429
5272,45,18.3333
5272,122,19.8333
5272,0,12.7143
5272,1,17.8333
5272,68,14.5
5272,6,16.875
5272,188,19.1667
5272,54,16.5
5272,29,16.0
5272,12,12.5
5272,14,19.1667
5272,33,14.4
5272,57,12.7143
5272,152,13.2
5272,110,14.1667
5272,15,15.2
5272,156,14.2
5272,16,13.5714
5272,158,13.6667
5272,58,17.0
5272,160,18.4
5272,162,18.4
5272,34,12.3333
5272,164,13.7143
5272,199,17.2857
5272,17,10.8
5272,18,12.5
5272,36,17.5
5272,117,16.0
5272,171,18.5
5272,19,17.6667
5272,20,13.1667
5272,42,13.8571
5272,22,17.8333
5272,66,16.2857
5280,45,25.6667
5280,122,29.0
5280,0,13.8571
5280,1,25.5
5280,2,25.25
5280,46,20.0
5280,326,19.8
5280,47,22.4
5280,68,22.3333
5280,129,26.4
5280,49,21.3333
5280,4,24.6
5280,5,24.0
5280,100,30.0
5280,902,20.0
5280,134,21.6667
5280,51,20.25
5280,6,24.625
5280,78,19.0
5280,139,19.7
5280,9,23.4286
5280,28,20.0
5280,54,22.8333
5280,224,22.0
5280,409,24.125
5280,29,21.5714
5280,146,20.8
5280,30,18.2
5280,13,25.2
5280,32,23.75
5280,14,27.3333
5280,33,19.0
5280,82,24.8333
5280,15,22.6
5280,195,21.2857
5280,303,21.2857
5280,158,17.5
5280,199,24.4286
5280,59,18.0
5280,36,23.5
5280,38,12.5
5280,39,21.3333
5280,117,24.0
5280,19,25.0
5280,63,23.5
5280,173,20.25
5280,20,15.0
5280,273,27.1667
5280,41,26.8
5280,42,21.2857
5280,22,25.5
5280,66,21.8571
5280,245,21.3333
5280,23,18.25
5281,45,20.8333
5281,1,22.1667
5281,326,16.6
5281,47,18.4
5281,48,18.1667
5281,4,21.4
5281,5,19.2
5281,73,17.3333
5281,6,20.875
5281,7,17.6
5281,75,22.2
5281,76,16.3333
5281,78,15.2857
5281,259,18.8
5281,224,19.6667
5281,409,20.875
5281,29,16.7143
5281,146,16.4
5281,13,19.4
5281,148,18.9
5281,14,23.6667
5281,33,15.4
5281,15,19.0
5281,16,14.0
5281,34,9.6667
5281,199,21.4286
5281,35,20.0
5281,88,17.6
5281,18,15.5
5281,36,18.5
5281,37,17.4286
5281,39,17.3333
5281,19,22.1667
5281,63,18.5
5281,20,12.3333
5281,273,22.1667
5281,42,16.2857
5281,43,24.5
5281,22,22.1667
5281,245,17.3333
5282,1,12.1667
5282,2,12.0
5282,902,11.8571
5282,51,13.0
5282,7,13.8
5282,78,13.5714
5282,29,14.2857
5282,12,13.75
5282,148,11.9
5282,14,14.3333
5282,33,13.0
5282,110,13.5
5282,82,14.5
5282,15,13.8
5282,158,10.6667
5282,34,11.3333
5282,59,11.1667
5282,17,10.6
5282,38,12.3333
5282,117,13.25
5282,20,12.5
5282,21,13.4
5282,42,12.0
5282,22,12.1667
5282,66,12.4286
5282,23,9.25
5282,181,13.0
5285,45,18.8333
5285,67,17.0
5285,0,16.8571
5285,46,19.0
5285,48,16.1667
5285,129,19.0
5285,3,16.1429
5285,5,16.6
5285,51,20.75
5285,6,16.125
5285,7,21.0
5285,78,19.4286
5285,189,19.0
5285,8,17.5714
5285,11,20.5
5285,54,14.3333
5285,29,21.0
5285,12,19.75
5285,146,17.8
5285,30,21.4
5285,13,16.4
5285,14,17.3333
5285,33,17.4
5285,57,18.1429
5285,152,17.0
5285,110,21.0
5285,82,20.3333
5285,15,18.2
5285,156,19.8
5285,16,15.8571
5285,58,18.0
5285,34,18.6667
5285,59,15.0
5285,88,23.4
5285,36,17.0
5285,38,17.1667
5285,117,20.5
5285,63,17.0
5285,173,20.75
5285,20,16.6667
5285,21,17.2
5285,42,16.0
5285,23,11.25
5285,181,19.25
5287,45,20.5
5287,122,23.5
5287,1,21.5
5287,326,17.1
5287,184,20.5714
5287,69,17.8571
5287,3,18.8571
5287,4,20.8
5287,73,18.1667
5287,6,19.875
5287,75,22.0
5287,77,17.25
5287,8,17.2857
5287,9,18.1429
5287,54,21.0
5287,29,18.1429
5287,12,14.75
5287,146,16.4
5287,13,19.2
5287,148,19.3
5287,14,24.0
5287,110,15.5
5287,195,17.2857
5287,156,15.4
5287,84,20.8333
5287,16,15.7143
5287,34,12.6667
5287,59,15.1667
5287,17,14.8
5287,36,18.0
5287,37,18.1429
5287,89,21.5
5287,117,18.75
5287,19,21.8333
5287,63,18.0
5287,20,14.6667
5287,273,22.8333
5287,21,17.4
5287,42,15.7143
5287,43,23.75
5287,66,20.4286
5287,23,14.0
5291,45,24.8333
5291,122,26.8333
5291,67,24.2
5291,0,16.2857
5291,1,21.1667
5291,2,25.0
5291,46,20.5
5291,68,23.5
5291,129,26.0
5291,49,24.0
5291,5,22.4
5291,100,28.3333
5291,134,21.7778
5291,51,24.25
5291,73,25.0
5291,6,22.5
5291,76,24.5
5291,28,20.0
5291,259,27.4
5291,54,20.6667
5291,29,22.5714
5291,81,22.125
5291,146,22.0
5291,13,25.8
5291,14,24.0
5291,33,17.6
5291,57,17.2857
5291,152,20.2
5291,110,20.1667
5291,82,25.3333
5291,15,22.2
5291,156,20.8
5291,16,17.4286
5291,158,16.6667
5291,58,21.25
5291,34,16.6667
5291,164,16.8571
5291,199,20.5714
5291,59,20.6667
5291,17,21.0
5291,88,26.0
5291,18,22.0
5291,36,21.0
5291,37,18.8571
5291,38,14.8333
5291,39,20.4444
5291,117,27.5
5291,19,21.1667
5291,63,21.0
5291,173,24.25
5291,20,16.5
5291,273,25.1667
5291,393,19.5556
5291,21,20.2
5291,42,19.7143
5291,66,18.5714
5291,23,20.5
5291,181,16.5
5293,45,15.1667
5293,67,15.0
5293,0,11.1429
5293,1,14.6667
5293,2,16.25
5293,68,15.1667
5293,101,13.5556
5293,78,12.4286
5293,259,16.8
5293,224,13.6667
5293,29,14.1429
5293,12,11.75
5293,148,13.8
5293,110,12.6667
5293,15,14.4
5293,16,11.7143
5293,59,13.6667
5293,35,14.6
5293,18,13.6667
5293,37,13.0
5293,39,14.0
5293,117,16.75
5293,20,11.6667
5293,21,14.2
5293,42,11.8571
5293,43,15.75
5293,22,14.6667
5293,245,14.0
5293,23,13.0
5293,181,11.25
5294,45,19.0
5294,1,20.1667
5294,184,18.1429
5294,47,17.4
5294,4,19.6
5294,101,14.4444
5294,51,16.0
5294,6,19.125
5294,74,15.3333
5294,7,16.6
5294,75,20.2
5294,78,15.0
5294,28,15.6667
5294,259,17.6
5294,224,18.6667
5294,29,16.2857
5294,32,17.75
5294,14,21.5
5294,33,14.2
5294,57,12.8571
5294,110,14.8333
5294,15,17.8
5294,156,15.4
5294,84,18.6667
5294,16,14.5714
5294,34,11.6667
5294,199,19.7143
5294,59,14.0
5294,36,15.0
5294,37,15.8571
5294,38,11.8333
5294,39,16.2222
5294,19,19.6667
5294,173,16.0
5294,20,13.8333
5294,42,14.5714
5294,22,20.1667
5294,66,18.2857
5294,245,16.2222
5297,45,21.3333
5297,67,21.6
5297,0,14.5714
5297,46,17.5
5297,326,18.7
5297,68,20.8333
5297,48,19.5
5297,49,18.3333
5297,5,18.8
5297,100,22.3333
5297,73,23.0
5297,74,18.3333
5297,76,21.6667
5297,8,17.4286
5297,10,20.5714
5297,28,18.0
5297,54,18.5
5297,29,21.0
5297,12,15.75
5297,81,20.375
5297,146,20.4
5297,30,18.8
5297,148,19.6
5297,32,19.0
5297,15,21.8
5297,195,18.8571
5297,156,18.8
5297,16,16.5714
5297,158,14.1667
5297,160,20.0
5297,85,15.25
5297,34,14.6667
5297,59,17.1667
5297,17,19.0
5297,88,22.8
5297,18,20.3333
5297,36,17.5
5297,37,16.7143
5297,89,22.0
5297,39,18.6667
5297,117,24.5
5297,19,18.8333
5297,63,17.5
5297,173,22.75
5297,20,14.8333
5297,42,16.5714
5297,94,17.875
5297,66,17.5714
5297,23,16.25
5297,181,15.25
5298,45,15.0
5298,122,16.8333
5298,67,13.6
5298,0,11.4286
5298,1,14.8333
5298,2,14.5
5298,46,13.0
5298,47,14.6
5298,51,13.75
5298,188,16.5
5298,54,14.3333
5298,29,14.1429
5298,12,12.5
5298,13,15.8
5298,33,12.4
5298,57,12.5714
5298,110,13.8333
5298,82,14.5
5298,84,15.0
5298,16,11.5714
5298,59,12.6667
5298,17,11.6
5298,37,13.0
5298,38,12.0
5298,19,14.6667
5298,20,13.0
5298,393,11.5556
5298,42,12.0
5298,22,14.8333
5301,0,7.8571
5301,1,14.8333
5301,2,14.0
5301,5,12.8
5301,9,13.4286
5301,54,14.3333
5301,13,13.2
5301,148,12.3
5301,14,15.0
5301,33,9.8
5301,158,9.6667
5301,160,14.0
5301,59,10.8333
5301,18,10.3333
5301,37,12.5714
5301,39,12.1111
5301,117,11.5
5301,19,14.6667
5301,20,9.3333
5301,22,14.8333
5301,245,12.1111
5302,45,14.3333
5302,122,15.3333
5302,67,12.8
5302,2,14.25
5302,49,12.3333
5302,6,13.75
5302,259,14.8
5302,29,13.4286
5302,148,13.3
5302,33,12.2
5302,152,11.8
5302,82,15.3333
5302,15,14.8
5302,16,11.4286
5302,34,9.0
5302,59,12.1667
5302,35,13.4
5302,36,13.0
5302,38,9.6667
5302,39,13.3333
5302,63,13.0
5302,20,10.5
5302,42,11.7143
5302,43,14.25
5302,66,12.8571
5302,245,13.3333
5302,23,11.5
5302,181,10.0
5303,45,19.1667
5303,122,20.6667
5303,67,14.0
5303,0,14.0
5303,46,17.6667
5303,326,15.7
5303,3,15.1429
5303,6,16.75
5303,7,19.6
5303,188,18.5
5303,11,19.5
5303,54,16.0
5303,29,17.7143
5303,146,16.8
5303,30,17.4
5303,32,15.0
5303,57,14.7143
5303,152,15.2
5303,110,17.1667
5303,15,15.8
5303,195,17.5714
5303,84,16.1667
5303,16,13.5714
5303,158,14.6667
5303,58,17.25
5303,34,15.0
5303,59,12.3333
5303,36,17.5
5303,38,13.3333
5303,117,17.0
5303,19,16.8333
5303,63,17.5
5303,20,14.3333
5303,42,15.4286
5303,43,17.25
5303,22,16.5
5303,66,16.2857
5308,45,24.5
5308,122,26.5
5308,67,20.8
5308,0,16.2857
5308,46,21.0
5308,326,21.0
5308,68,21.8333
5308,48,21.0
5308,69,21.1429
5308,3,21.0
5308,5,21.4
5308,101,18.6667
5308,134,20.8889
5308,51,23.0
5308,7,23.4
5308,78,20.5714
5308,8,20.0
5308,10,23.1429
5308,259,25.0
5308,11,25.1667
5308,54,20.3333
5308,224,18.6667
5308,409,21.625
5308,29,23.5714
5308,12,18.5
5308,146,22.0
5308,30,21.8
5308,13,22.0
5308,57,17.4286
5308,152,19.8
5308,110,21.0
5308,82,26.3333
5308,195,22.5714
5308,84,21.6667
5308,16,17.8571
5308,58,21.25
5308,34,17.6667
5308,199,21.1429
5308,59,18.0
5308,36,22.0
5308,38,16.1667
5308,39,20.1111
5308,117,24.75
5308,19,21.3333
5308,63,22.0
5308,173,23.0
5308,20,16.8333
5308,273,25.0
5308,41,22.2
5308,21,19.2
5308,42,19.8571
5308,66,21.0
5308,245,20.1111
5308,23,15.75
5310,45,20.5
5310,67,17.0
5310,1,21.1667
5310,48,17.5
5310,69,18.4286
5310,4,20.4
5310,73,17.8333
5310,6,19.875
5310,76,16.6667
5310,77,16.0
5310,78,15.1429
5310,188,22.6667
5310,10,19.5714
5310,259,18.8
5310,11,19.1667
5310,224,18.8333
5310,409,20.125
5310,29,16.4286
5310,148,18.4
5310,33,14.8
5310,195,16.1429
5310,303,16.1429
5310,160,21.4
5310,85,11.25
5310,162,21.4
5310,199,20.5714
5310,59,14.0
5310,17,15.2
5310,35,19.2
5310,18,15.8333
5310,37,16.8571
5310,38,10.5
5310,171,21.1667
5310,19,21.1667
5310,20,12.1667
5310,42,15.1429
5310,43,23.25
5310,22,21.1667
5312,45,14.5
5312,122,14.8333
5312,46,14.6667
5312,326,11.8
5312,5,15.0
5312,100,12.6667
5312,6,12.25
5312,189,13.75
5312,54,11.1667
5312,29,13.5714
5312,146,13.8
5312,152,13.0
5312,110,13.1667
5312,15,12.0
5312,158,13.5
5312,164,13.2857
5312,59,11.0
5312,36,13.5
5312,38,10.1667
5312,117,13.0
5312,63,13.5
5312,20,10.3333
5312,42,13.2857
5312,23,8.25
5312,181,10.25
5313,1,13.3333
5313,46,11.0
5313,48,13.1667
5313,100,14.0
5313,51,11.5
5313,75,14.0
5313,77,12.375
5313,78,11.4286
5313,81,12.0
5313,146,11.4
5313,14,14.8333
5313,82,14.8333
5313,15,14.6
5313,84,13.3333
5313,17,11.4
5313,38,9.5
5313,39,12.4444
5313,19,13.5
5313,20,10.3333
5313,42,11.4286
5313,43,14.0
5313,245,12.4444
5313,181,9.75
5316,45,21.0
5316,122,23.5
5316,67,17.2
5316,0,12.0
5316,1,21.6667
5316,46,16.3333
5316,326,16.6
5316,5,18.6
5316,100,23.0
5316,6,20.625
5316,75,22.0
5316,76,16.8333
5316,188,23.0
5316,54,20.1667
5316,224,19.3333
5316,409,20.5
5316,29,17.4286
5316,12,12.5
5316,146,17.0
5316,13,19.6
5316,148,18.5
5316,14,23.0
5316,82,19.8333
5316,15,19.0
5316,156,15.8
5316,58,20.0
5316,199,21.1429
5316,59,15.0
5316,18,15.5
5316,36,18.0
5316,37,17.0
5316,38,11.6667
5316,39,17.6667
5316,117,19.5
5316,63,18.0
5316,20,13.5
5316,42,16.2857
5316,22,21.6667
5316,66,19.2857
5316,245,17.6667
5316,23,15.0
5316,181,12.25
5317,45,17.8333
5317,122,18.8333
5317,0,15.0
5317,46,17.3333
5317,326,14.9
5317,47,15.6
5317,129,18.0
5317,49,12.3333
5317,3,13.5714
5317,5,15.8
5317,51,17.25
5317,7,19.2
5317,78,16.5714
5317,54,14.0
5317,29,18.2857
5317,146,15.8
5317,13,16.6
5317,32,15.5
5317,14,16.0
5317,33,15.4
5317,57,15.4286
5317,152,15.6
5317,110,17.8333
5317,82,17.5
5317,195,17.8571
5317,156,16.8
5317,16,13.4286
5317,34,15.0
5317,59,13.8333
5317,35,14.0
5317,36,16.0
5317,38,14.1667
5317,117,18.25
5317,63,16.0
5317,20,14.1667
5317,42,15.0
5317,23,11.5
5317,181,15.0
5319,46,13.0
5319,4,11.2
5319,101,12.6667
5319,51,14.0
5319,76,14.1667
5319,11,13.6667
5319,29,13.4286
5319,107,12.2857
5319,152,13.0
5319,110,13.0
5319,15,13.2
5319,156,13.8
5319,158,10.3333
5319,58,12.25
5319,34,11.3333
5319,59,12.6667
5319,18,12.8333
5319,36,10.0
5319,38,10.0
5319,39,12.4444
5319,117,15.25
5319,173,14.0
5319,20,10.1667
5319,41,12.2
5319,42,12.0
5319,245,12.4444
5319,23,11.5
5321,1,13.5
5321,48,11.8333
5321,76,11.5
5321,259,12.6
5321,224,12.1667
5321,29,10.8571
5321,13,13.0
5321,148,11.5
5321,14,14.0
5321,82,12.3333
5321,34,6.6667
5321,199,12.8571
5321,17,11.0
5321,88,11.8
5321,36,9.5
5321,37,11.4286
5321,63,9.5
5321,20,9.3333
5321,42,10.4286
5321,22,13.5
5321,23,10.25
5322,45,30.8333
5322,122,34.6667
5322,67,26.0
5322,1,30.0
5322,2,31.5
5322,46,23.1667
5322,326,24.9
5322,184,28.7143
5322,47,25.6
5322,68,27.5
5322,48,27.5
5322,129,30.4
5322,3,26.1429
5322,4,29.0
5322,5,27.0
5322,100,35.0
5322,101,23.6667
5322,902,24.1429
5322,51,27.25
5322,76,25.5
5322,78,23.0
5322,188,33.3333
5322,189,23.875
5322,8,24.2857
5322,9,26.8571
5322,10,30.4286
5322,28,24.8333
5322,259,31.4
5322,11,29.1667
5322,224,26.1667
5322,409,28.875
5322,29,27.1429
5322,12,18.5
5322,146,26.6
5322,30,23.0
5322,107,26.0
5322,148,27.6
5322,14,33.3333
5322,152,22.8
5322,110,21.6667
5322,82,32.1667
5322,15,30.6
5322,195,26.0
5322,84,29.3333
5322,303,26.0
5322,162,29.8
5322,199,29.1429
5322,59,20.5
5322,35,28.6
5322,36,27.0
5322,38,15.6667
5322,89,31.125
5322,39,26.8889
5322,117,30.75
5322,19,29.8333
5322,63,27.0
5322,173,27.25
5322,20,18.1667
5322,273,33.0
5322,393,25.2222
5322,41,30.8
5322,21,22.8
5322,42,23.5714
5322,94,22.0
5322,22,30.0
5322,66,27.4286
5322,245,26.8889
5323,45,18.0
5323,122,20.1667
5323,1,18.5
5323,184,18.1429
5323,68,15.8333
5323,3,16.4286
5323,4,18.0
5323,51,15.75
5323,8,15.4286
5323,9,16.1429
5323,28,15.0
5323,259,17.6
5323,54,17.8333
5323,29,16.4286
5323,12,12.0
5323,146,15.6
5323,13,16.6
5323,148,16.5
5323,14,20.5
5323,33,14.8
5323,82,18.0
5323,15,17.2
5323,158,12.1667
5323,160,18.0
5323,162,18.0
5323,59,13.0
5323,17,14.0
5323,35,17.2
5323,36,15.5
5323,38,11.0
5323,117,17.25
5323,173,15.75
5323,20,12.6667
5323,42,14.0
5323,22,18.5
5323,66,16.7143
5323,181,11.5
5324,45,24.3333
5324,122,26.5
5324,0,16.8571
5324,1,21.8333
5324,46,21.5
5324,326,20.0
5324,68,22.0
5324,129,25.0
5324,49,17.3333
5324,5,22.6
5324,100,26.6667
5324,101,18.0
5324,51,21.0
5324,76,19.1667
5324,188,25.0
5324,189,21.0
5324,8,20.2857
5324,9,20.0
5324,10,22.0
5324,54,20.6667
5324,29,23.5714
5324,146,21.0
5324,30,21.6
5324,14,25.0
5324,33,20.6
5324,57,17.7143
5324,110,20.8333
5324,82,24.6667
5324,15,22.8
5324,195,23.0
5324,303,23.0
5324,16,17.0
5324,158,18.3333
5324,34,18.3333
5324,164,18.5714
5324,59,18.0
5324,17,17.0
5324,35,21.4
5324,88,24.8
5324,36,25.0
5324,37,19.0
5324,38,16.5
5324,89,23.875
5324,39,19.6667
5324,117,23.75
5324,19,21.8333
5324,63,25.0
5324,20,17.6667
5324,42,20.2857
5324,22,21.8333
5324,66,20.4286
5324,245,19.6667
5324,23,15.5
5324,181,18.25
5325,122,14.1667
5325,2,13.75
5325,184,13.0
5325,49,11.6667
5325,73,12.0
5325,6,12.625
5325,78,10.7143
5325,29,11.4286
5325,33,11.0
5325,82,13.1667
5325,15,12.4
5325,59,11.0
5325,17,11.8
5325,36,11.0
5325,37,12.0
5325,39,11.7778
5325,19,13.1667
5325,20,8.8333
5325,42,11.0
5325,43,14.5
5325,22,13.1667
5325,23,11.25
5326,122,36.8333
5326,0,16.1429
5326,1,32.3333
5326,2,37.75
5326,46,22.8333
5326,326,26.7
5326,184,32.2857
5326,68,29.5
5326,48,30.0
5326,69,33.7143
5326,129,34.0
5326,49,30.3333
5326,3,29.1429
5326,4,30.8
5326,5,27.8
5326,101,28.0
5326,134,30.3333
5326,51,30.75
5326,73,32.5
5326,6,33.0
5326,74,27.7778
5326,7,26.2
5326,75,32.2
5326,76,31.5
5326,77,27.5
5326,188,36.1667
5326,139,29.0
5326,8,25.4286
5326,9,29.8571
5326,10,34.0
5326,28,29.0
5326,259,35.4
5326,11,30.5
5326,54,31.0
5326,29,28.7143
5326,12,19.75
5326,81,31.875
5326,30,23.4
5326,107,31.0
5326,13,33.6
5326,148,31.5
5326,14,36.1667
5326,82,36.3333
5326,15,34.8
5326,195,26.5714
5326,156,23.8
5326,84,32.0
5326,303,26.5714
5326,160,33.8
5326,85,21.0
5326,162,33.8
5326,59,23.6667
5326,17,30.0
5326,35,31.6
5326,88,31.8
5326,18,28.0
5326,37,26.1429
5326,38,16.5
5326,89,34.0
5326,39,31.3333
5326,117,35.75
5326,19,32.5
5326,173,30.75
5326,20,19.8333
5326,273,38.0
5326,393,29.7778
5326,41,34.8
5326,21,26.8
5326,42,24.1429
5326,94,26.875
5326,43,37.25
5326,22,32.3333
5326,66,29.5714
5326,245,31.3333
5326,23,25.25
5334,45,13.5
5334,0,8.4286
5334,184,13.7143
5334,68,13.3333
5334,69,13.4286
5334,49,13.6667
5334,902,10.8571
5334,139,12.4
5334,28,13.6667
5334,259,15.6
5334,54,13.3333
5334,12,7.75
5334,13,15.2
5334,32,13.25
5334,14,13.6667
5334,82,13.6667
5334,59,12.3333
5334,37,12.4286
5334,39,13.1111
5334,173,11.75
5334,20,9.5
5334,41,14.8
5334,245,13.1111
5335,45,14.3333
5335,0,9.7143
5335,1,14.5
5335,326,12.8
5335,73,13.3333
5335,6,14.5
5335,259,13.8
5335,29,13.4286
5335,13,13.4
5335,148,13.4
5335,14,15.5
5335,33,11.8
5335,15,14.4
5335,160,15.0
5335,199,14.2857
5335,18,12.0
5335,38,9.3333
5335,39,13.1111
5335,117,14.25
5335,20,10.0
5335,42,11.1429
5335,22,14.5
5335,245,13.1111
5336,45,18.5
5336,122,22.3333
5336,1,22.8333
5336,2,18.75
5336,184,20.0
5336,4,21.8
5336,6,19.25
5336,75,23.2
5336,188,23.8333
5336,10,19.7143
5336,259,14.8
5336,54,21.1667
5336,224,20.5
5336,409,20.625
5336,13,17.0
5336,148,18.3
5336,14,23.8333
5336,33,13.2
5336,82,16.1667
5336,15,17.0
5336,84,20.1667
5336,199,21.8571
5336,59,11.8333
5336,36,16.0
5336,37,17.4286
5336,89,18.5
5336,19,22.6667
5336,63,16.0
5336,20,11.8333
5336,43,24.75
5336,22,22.8333
5336,66,20.1429
5342,67,12.0
5342,1,11.8333
5342,46,10.6667
5342,48,10.5
5342,49,10.0
5342,6,11.375
5342,189,10.75
5342,224,11.3333
5342,30,11.4
5342,148,10.7
5342,57,10.4286
5342,110,11.3333
5342,156,12.0
5342,199,11.5714
5342,59,10.8333
5342,18,11.1667
5342,173,11.5
5342,20,10.5
5342,22,11.8333
5342,23,9.75
5344,45,21.0
5344,122,22.8333
5344,46,19.1667
5344,68,18.8333
5344,49,14.3333
5344,5,19.2
5344,100,20.3333
5344,101,15.6667
5344,51,20.0
5344,6,19.5
5344,74,15.2222
5344,7,21.2
5344,8,17.1429
5344,10,19.8571
5344,28,14.8333
5344,259,20.4
5344,224,16.0
5344,409,18.75
5344,29,20.5714
5344,146,19.2
5344,13,18.6
5344,14,21.1667
5344,33,17.6
5344,57,15.8571
5344,110,18.8333
5344,82,22.0
5344,15,20.6
5344,195,20.1429
5344,303,20.1429
5344,16,15.7143
5344,158,16.0
5344,58,19.0
5344,164,15.8571
5344,199,18.1429
5344,88,21.4
5344,36,19.5
5344,38,14.3333
5344,89,21.25
5344,63,19.5
5344,173,20.0
5344,20,15.3333
5344,42,17.8571
5344,66,18.1429
5344,23,12.75
5344,181,15.5
5345,45,22.3333
5345,122,24.5
5345,67,19.4
5345,0,16.1429
5345,1,19.6667
5345,2,19.0
5345,46,19.6667
5345,326,16.9
5345,184,18.8571
5345,47,20.4
5345,5,20.4
5345,100,22.3333
5345,6,19.5
5345,76,18.8333
5345,189,19.375
5345,11,21.6667
5345,54,19.1667
5345,29,19.8571
5345,12,16.5
5345,30,19.8
5345,13,21.4
5345,32,20.25
5345,57,16.5714
5345,152,17.4
5345,110,19.5
5345,156,19.2
5345,84,19.5
5345,16,15.4286
5345,158,15.8333
5345,58,19.5
5345,34,18.0
5345,164,16.5714
5345,199,18.5714
5345,59,17.6667
5345,17,15.0
5345,88,23.6
5345,18,18.0
5345,36,19.0
5345,37,17.7143
5345,38,14.8333
5345,117,22.75
5345,63,19.0
5345,173,19.0
5345,41,20.6
5345,21,18.0
5345,42,17.7143
5345,22,19.6667
5345,66,16.7143
5345,181,16.25
5346,45,21.6667
5346,122,24.5
5346,0,12.5714
5346,1,23.3333
5346,46,16.6667
5346,326,17.6
5346,5,19.6
5346,100,21.6667
5346,6,21.375
5346,75,24.6
5346,78,17.0
5346,188,25.1667
5346,11,21.8333
5346,54,21.6667
5346,224,20.3333
5346,409,21.875
5346,29,17.5714
5346,146,16.0
5346,148,19.3
5346,14,25.1667
5346,33,17.6
5346,57,13.1429
5346,15,19.4
5346,16,15.4286
5346,160,23.6
5346,85,8.5
5346,162,23.6
5346,34,12.3333
5346,199,22.7143
5346,35,19.8
5346,36,21.5
5346,37,17.7143
5346,38,13.0
5346,171,22.6667
5346,19,23.5
5346,63,21.5
5346,20,14.8333
5346,21,16.2
5346,42,16.1429
5346,43,25.0
5346,22,23.3333
5346,66,21.8571
5346,181,13.5
5347,45,23.5
5347,122,25.6667
5347,0,15.2857
5347,1,20.6667
5347,2,23.25
5347,46,19.5
5347,326,19.1
5347,68,21.5
5347,129,24.2
5347,49,21.0
5347,3,19.5714
5347,5,20.6
5347,100,26.3333
5347,101,19.2222
5347,134,21.0
5347,51,21.75
5347,76,22.0
5347,11,23.1667
5347,54,20.5
5347,224,18.8333
5347,29,21.0
5347,81,21.5
5347,146,21.2
5347,30,19.8
5347,13,23.6
5347,148,20.4
5347,32,21.0
5347,57,16.4286
5347,110,19.0
5347,82,24.6667
5347,156,19.8
5347,84,20.6667
5347,16,17.1429
5347,158,15.5
5347,58,20.25
5347,85,13.0
5347,34,15.6667
5347,59,18.8333
5347,17,19.2
5347,36,19.5
5347,37,18.2857
5347,38,14.1667
5347,39,20.2222
5347,117,25.0
5347,173,21.75
5347,20,15.8333
5347,273,24.3333
5347,42,18.7143
5347,22,20.6667
5347,66,19.1429
5347,245,20.2222
5347,23,18.25
5347,181,15.75
5349,0,11.2857
5349,1,11.0
5349,326,11.8
5349,3,11.2857
5349,6,11.125
5349,78,12.8571
5349,54,10.8333
5349,29,13.0
5349,12,12.75
5349,146,10.4
